order_id,channel,store_format,city,city zone,department,category,brand,sku id,base unit price,discount,price after discount,TLV,discount percentage,high discount,quantity,line value,promo code used,promo code type,promo applied,ad channel,campaign,payment method,device type,delivery type,number of items,returned,reason for return,return value,stocked out,loyalty member,user ID,age,age group,gender,nationality,hour of day,day of week,order month,
LULU-000484,In-Store POS,Hypermarket,Al Ain,Suburb,Grocery,Baby,Rani,SKU-464613,41.49,4.82,36.67,403.37,11.62%,Medium,11,403.37,1,BOGO,1,Outdoor,Ramadan2025,Card,N/A,Carryout,7,0,,0,0,1,CUST-02827,30,26-35,Female,African Expat,5,Wednesday,2025-10,
LULU-000485,Online App,Web DC,Sharjah,Old Town,Grocery,Personal Care,Pepsi,SKU-902975,31.21,1.41,29.8,178.8,4.52%,Low,6,178.8,1,Percent,1,Referral,FreshersUni,Cash,Android,Same-Day,15,0,,0,0,1,CUST-03961,23,18-25,Male,GCC Expat,3,Sunday,2025-04,
LULU-000486,In-Store POS,Hypermarket,Dubai,JLT,Fashion,Footwear,Adidas,SKU-876422,26.66,2.64,24.02,72.06,9.90%,Low,3,72.06,1,Percent,1,SMS,ResidentsOnly,Wallet,N/A,Carryout,12,0,,0,0,0,CUST-04816,36,36-45,Female,African Expat,5,Sunday,2025-09,
LULU-000487,Online App,Web DC,Ajman,Old Town,Grocery,Bakery,Almarai,SKU-804591,38.61,4.15,34.46,68.92,10.75%,Medium,2,68.92,1,Percent,1,YouTube,SummerHeat,Card,iOS,Same-Day,9,0,,0,0,0,CUST-02472,35,26-35,Female,South Asian,13,Monday,2025-05,
LULU-000488,In-Store POS,Hypermarket,Dubai,Business Bay,Fashion,Menswear,Levi's,SKU-869552,215.25,16.98,198.27,594.81,7.89%,Low,3,594.81,1,Flat,1,Outdoor,NationalDay,Cash,N/A,Carryout,1,0,,0,0,1,CUST-11107,29,26-35,Other/Prefer not to say,UAE National,9,Wednesday,2025-08,
LULU-000489,In-Store POS,Hypermarket,Dubai,JBR,Grocery,Fresh Produce,Lulu,SKU-282131,29.27,4.7,24.57,122.85,16.06%,Medium,5,122.85,1,Percent,1,Email,WeekendSaver,Cash,N/A,Carryout,13,0,,0,0,1,CUST-05029,35,26-35,Male,South Asian,2,Wednesday,2025-07,
LULU-000490,In-Store POS,Hypermarket,Fujairah,City Center,Home & Living,Cleaning,Scotch-Brite,SKU-332506,1177.1,147,1030.1,1030.1,12.49%,Medium,1,1030.1,1,Percent,1,Outdoor,BackToSchool2025,Card,N/A,Carryout,5,0,,0,0,0,CUST-03803,18,18-25,Female,South Asian,22,Wednesday,2025-10,
LULU-000491,In-Store POS,Hypermarket,Dubai,Silicon Oasis,Electronics,Tablets,HP,SKU-887527,1673.23,176.25,1496.98,2993.96,10.53%,Medium,2,2993.96,1,Percent,1,Outdoor,SummerHeat,Cash,N/A,Carryout,4,0,,0,0,0,CUST-11465,34,26-35,Male,South Asian,4,Sunday,2025-05,
LULU-000492,Online App,Web DC,Dubai,JLT,Home & Living,Furniture,Dettol,SKU-423303,220.36,32.1,188.26,188.26,14.57%,Medium,1,188.26,1,Percent,1,Email,FreshersUni,Cash,iOS,Next-Day,7,0,,0,0,0,CUST-08861,30,26-35,Male,Arab Expat (non-GCC),23,Tuesday,2025-08,
LULU-000493,In-Store POS,Hypermarket,Ras Al Khaimah,Waterfront,Grocery,Household,Nadec,SKU-600055,22.39,0.41,21.98,87.92,1.83%,Low,4,87.92,1,Percent,1,Email,ResidentsOnly,Card,N/A,Carryout,5,0,,0,0,0,CUST-06560,39,36-45,Male,SE Asian,12,Saturday,2025-09,
LULU-000494,In-Store POS,Hypermarket,Dubai,Deira,Grocery,Household,Lulu,SKU-401254,62.22,1.26,60.96,121.92,2.03%,Low,2,121.92,1,Percent,1,Referral,SummerHeat,Wallet,N/A,Carryout,8,0,,0,0,1,CUST-01890,39,36-45,Male,Arab Expat (non-GCC),1,Tuesday,2025-06,
LULU-000495,Online App,Web DC,Ras Al Khaimah,City Center,Fashion,Kidswear,Adidas,SKU-785339,264.5,41.04,223.46,1340.76,15.52%,Medium,6,1340.76,1,Flat,1,Instagram,WeekendSaver,Card,iOS,Next-Day,3,0,,0,0,0,CUST-11556,23,18-25,Male,Arab Expat (non-GCC),6,Friday,2025-08,
LULU-000496,In-Store POS,Hypermarket,Dubai,Bur Dubai,Electronics,Mobiles,Samsung,SKU-864556,2927.52,282.08,2645.44,2645.44,9.64%,Low,1,2645.44,1,Percent,1,SMS,FreshersUni,Card,N/A,Carryout,5,0,,0,0,0,CUST-10279,42,36-45,Male,South Asian,3,Monday,2025-07,
LULU-000497,Online App,Web DC,Sharjah,City Center,Grocery,Dairy & Eggs,Pepsi,SKU-667345,14.33,2.64,11.69,46.76,18.42%,Medium,4,46.76,1,Percent,1,YouTube,MidnightMadness,Card,Android,Same-Day,11,0,,0,0,0,CUST-01224,26,26-35,Male,South Asian,21,Saturday,2025-05,
LULU-000498,In-Store POS,Hypermarket,Dubai,Mirdif,Grocery,Meat & Poultry,Lulu,SKU-632763,74.76,4.42,70.34,211.02,5.91%,Low,3,211.02,1,Percent,1,Referral,FreshersUni,Card,N/A,Carryout,4,0,,0,0,0,CUST-08615,27,26-35,Female,South Asian,23,Sunday,2025-08,
LULU-000499,Online App,Web DC,Al Ain,Waterfront,Grocery,Personal Care,Nestlé,SKU-146868,35.88,4.4,31.48,31.48,12.26%,Medium,1,31.48,1,Percent,1,Instagram,BackToSchool2025,Card,iOS,Same-Day,8,0,,0,0,0,CUST-04544,28,26-35,Male,Western Expat,15,Friday,2025-06,
LULU-000500,In-Store POS,Express,Sharjah,University Area,Grocery,Bakery,Pepsi,SKU-452186,53.78,0.64,53.14,265.7,1.19%,Low,5,265.7,1,Percent,1,SMS,FreshersUni,Cash,N/A,Carryout,6,0,,0,0,1,CUST-09185,21,18-25,Female,South Asian,7,Friday,2025-10,
LULU-000501,Online App,Web DC,Dubai,Deira,Electronics,Home Appliances,LG,SKU-754545,414.95,52.95,362,362,12.76%,Medium,1,362,1,Flat,1,Instagram,ResidentsOnly,Card,Android,Next-Day,9,0,,0,0,1,CUST-10215,18,18-25,Male,SE Asian,10,Wednesday,2025-08,
LULU-000502,Web,Web DC,Abu Dhabi,Al Maryah,Grocery,Bakery,Al Ain,SKU-931221,79.84,10.45,69.39,69.39,13.09%,Medium,1,69.39,1,BOGO,1,Instagram,ResidentsOnly,Card,iOS,Same-Day,10,0,,0,0,1,CUST-09296,39,36-45,Male,South Asian,2,Sunday,2025-06,
LULU-000503,In-Store POS,Hypermarket,Dubai,JBR,Bakery Counter,Pastry,Lulu Bakery,SKU-357844,14.07,1.11,12.96,129.6,7.89%,Low,10,129.6,1,Flat,1,Outdoor,Ramadan2025,Card,N/A,Carryout,7,0,,0,0,1,CUST-05599,18,18-25,Female,Arab Expat (non-GCC),23,Thursday,2025-07,
LULU-000504,Web,Web DC,Dubai,Deira,Home & Living,Kitchenware,Prestige,SKU-535639,28.44,1.49,26.95,80.85,5.24%,Low,3,80.85,1,Percent,1,Referral,LunchRush,Card,Android,Next-Day,6,0,,0,0,1,CUST-11434,45,36-45,Male,African Expat,14,Friday,2025-07,
LULU-000505,Online App,Web DC,Dubai,Marina,Home & Living,Cleaning,Black+Decker,SKU-454542,872.76,88.76,784,1568,10.17%,Medium,2,1568,1,Percent,1,SMS,LunchRush,Card,iOS,Next-Day,7,0,,0,0,0,CUST-04242,24,18-25,Female,South Asian,16,Friday,2025-05,
LULU-000506,Online App,Web DC,Dubai,Marina,Fashion,Kidswear,Nike,SKU-306941,379.65,54.23,325.42,1952.52,14.28%,Medium,6,1952.52,1,Percent,1,Google Search,ResidentsOnly,Apple Pay,iOS,Next-Day,1,0,,0,0,0,CUST-02008,28,26-35,Male,UAE National,19,Monday,2025-06,
LULU-000507,Online App,Hypermarket,Abu Dhabi,Mussafah,Electronics,Accessories,Xiaomi,SKU-483389,624.39,128.36,496.03,496.03,20.56%,Medium,1,496.03,1,Percent,1,TikTok,Ramadan2025,Card,Android,Next-Day,2,1,Changed mind,236.61,0,1,CUST-10696,23,18-25,Female,SE Asian,15,Saturday,2025-06,
LULU-000508,In-Store POS,Express,Fujairah,University Area,Home & Living,Furniture,Tefal,SKU-676669,23.52,2.57,20.95,41.9,10.93%,Medium,2,41.9,1,Flat,1,SMS,Ramadan2025,Card,N/A,Carryout,4,0,,0,0,0,CUST-04603,25,18-25,Female,South Asian,14,Wednesday,2025-06,
LULU-000509,Online App,Web DC,Abu Dhabi,Corniche,Electronics,Tablets,Samsung,SKU-771131,1888.99,369.26,1519.73,1519.73,19.55%,Medium,1,1519.73,1,Percent,1,Instagram,BackToSchool2025,Card,iOS,Next-Day,8,0,,0,0,1,CUST-11916,18,18-25,Female,South Asian,23,Friday,2025-06,
LULU-000510,In-Store POS,Hypermarket,Abu Dhabi,Khalifa City,Grocery,Baby,Rainbow,SKU-286899,62.24,4.43,57.81,115.62,7.12%,Low,2,115.62,1,Percent,1,Email,ResidentsOnly,Card,N/A,Carryout,5,0,,0,0,0,CUST-01770,21,18-25,Male,African Expat,3,Sunday,2025-06,
LULU-000511,In-Store POS,Hypermarket,Abu Dhabi,Al Maryah,Grocery,Beverages,Pepsi,SKU-637200,67.92,7.65,60.27,60.27,11.26%,Medium,1,60.27,1,Flat,1,In-App,FreshersUni,Cash,N/A,Carryout,5,0,,0,0,1,CUST-06977,24,18-25,Male,South Asian,14,Saturday,2025-06,
LULU-000512,In-Store POS,Hypermarket,Dubai,Al Quoz,Fashion,Kidswear,Puma,SKU-362110,39.58,6.46,33.12,66.24,16.32%,Medium,2,66.24,1,Flat,1,In-App,MidnightMadness,Cash,N/A,Carryout,9,0,,0,0,0,CUST-02553,41,36-45,Female,South Asian,6,Sunday,2025-05,
LULU-000513,In-Store POS,Hypermarket,Abu Dhabi,Mussafah,Grocery,Frozen,Pepsi,SKU-666599,35,3.59,31.41,157.05,10.26%,Medium,5,157.05,1,BOGO,1,Referral,BackToSchool2025,Card,N/A,Carryout,6,0,,0,0,0,CUST-03875,22,18-25,Female,Arab Expat (non-GCC),4,Wednesday,2025-07,
LULU-000514,In-Store POS,Hypermarket,Dubai,Business Bay,Grocery,Household,Rani,SKU-439223,23.19,1.64,21.55,43.1,7.07%,Low,2,43.1,1,Flat,1,SMS,NationalDay,Wallet,N/A,Carryout,7,0,,0,0,0,CUST-08033,39,36-45,Male,South Asian,6,Thursday,2025-05,
LULU-000515,In-Store POS,Hypermarket,Dubai,Silicon Oasis,Home & Living,Décor,Vileda,SKU-464693,1128.7,154.94,973.76,1947.52,13.73%,Medium,2,1947.52,1,Percent,1,Referral,WeekendSaver,Card,N/A,Carryout,4,0,,0,0,0,CUST-02494,28,26-35,Female,SE Asian,15,Sunday,2025-06,
LULU-000516,In-Store POS,Express,Ajman,Airport Area,Electronics,Gaming,LG,SKU-472883,612.95,73.76,539.19,539.19,12.03%,Medium,1,539.19,1,BOGO,1,SMS,LunchRush,Card,N/A,Carryout,5,0,,0,0,0,CUST-01715,24,18-25,Female,UAE National,12,Saturday,2025-07,
LULU-000517,Online App,Web DC,Dubai,Marina,Grocery,Frozen,Nestlé,SKU-714809,78.34,7.81,70.53,282.12,9.97%,Low,4,282.12,1,Flat,1,Instagram,Ramadan2025,Wallet,Android,Same-Day,7,0,,0,0,0,CUST-10300,18,18-25,Female,Arab Expat (non-GCC),5,Wednesday,2025-08,
LULU-000518,Online App,Web DC,Dubai,Downtown,Fashion,Accessories,Puma,SKU-497449,188.85,14.55,174.3,174.3,7.70%,Low,1,174.3,1,Percent,1,Email,LunchRush,Card,Android,Next-Day,2,0,,0,0,1,CUST-01970,36,36-45,Female,Arab Expat (non-GCC),21,Saturday,2025-06,
LULU-000519,In-Store POS,Hypermarket,Sharjah,Waterfront,Electronics,Home Appliances,Xiaomi,SKU-405450,400.74,70.42,330.32,330.32,17.57%,Medium,1,330.32,1,Percent,1,In-App,WeekendSaver,Card,N/A,Carryout,6,0,,0,0,1,CUST-00755,23,18-25,Female,South Asian,1,Saturday,2025-10,
LULU-000520,In-Store POS,Hypermarket,Ajman,University Area,Grocery,Frozen,Almarai,SKU-401008,9.25,0.8,8.45,16.9,8.65%,Low,2,16.9,1,Percent,1,SMS,FreshersUni,Cash,N/A,Carryout,9,0,,0,0,0,CUST-09024,26,26-35,Male,South Asian,20,Friday,2025-07,
LULU-000521,In-Store POS,Hypermarket,Ajman,Industrial Area,Grocery,Dairy & Eggs,Almarai,SKU-617817,68.68,5.12,63.56,317.8,7.45%,Low,5,317.8,1,Percent,1,In-App,BackToSchool2025,Cash,N/A,Carryout,4,0,,0,0,1,CUST-08966,39,36-45,Female,South Asian,13,Friday,2025-08,
LULU-000522,In-Store POS,Express,Dubai,Al Quoz,Fashion,Kidswear,Mango,SKU-758434,307.7,41.05,266.65,799.95,13.34%,Medium,3,799.95,1,Flat,1,Referral,Ramadan2025,Card,N/A,Carryout,4,0,,0,0,0,CUST-07162,37,36-45,Male,UAE National,10,Wednesday,2025-06,
LULU-000523,Web,Hypermarket,Dubai,Al Quoz,Grocery,Beverages,Almarai,SKU-932962,53.14,3.38,49.76,99.52,6.36%,Low,2,99.52,1,Flat,1,Google Search,LunchRush,Card,Android,Same-Day,12,0,,0,0,0,CUST-00768,42,36-45,Female,UAE National,13,Friday,2025-09,
LULU-000524,In-Store POS,Hypermarket,Dubai,Bur Dubai,Grocery,Baby,Lacnor,SKU-181017,68.45,6.99,61.46,184.38,10.21%,Medium,3,184.38,1,Percent,1,SMS,NationalDay,Cash,N/A,Carryout,13,0,,0,0,1,CUST-04963,35,26-35,Female,African Expat,13,Friday,2025-07,
LULU-000525,In-Store POS,Hypermarket,Sharjah,Airport Area,Grocery,Snacks,Almarai,SKU-785528,73.93,6.53,67.4,202.2,8.83%,Low,3,202.2,1,Flat,1,Outdoor,SummerHeat,Wallet,N/A,Carryout,9,0,,0,0,1,CUST-08614,34,26-35,Male,South Asian,1,Monday,2025-06,
LULU-000526,In-Store POS,Express,Dubai,Al Barsha,Grocery,Snacks,Lulu,SKU-833366,7.06,1,6.06,6.06,14.16%,Medium,1,6.06,1,Flat,1,Email,MidnightMadness,Card,N/A,Carryout,11,0,,0,0,0,CUST-01171,29,26-35,Male,South Asian,9,Saturday,2025-07,
LULU-000527,In-Store POS,Hypermarket,Abu Dhabi,Al Maryah,Grocery,Bakery,Al Ain,SKU-162924,70.65,12.71,57.94,115.88,17.99%,Medium,2,115.88,1,Flat,1,Outdoor,MidnightMadness,Card,N/A,Carryout,13,0,,0,0,0,CUST-10483,43,36-45,Female,South Asian,22,Sunday,2025-06,
LULU-000528,In-Store POS,Hypermarket,Abu Dhabi,Al Maryah,Grocery,Meat & Poultry,Al Ain,SKU-288280,71.1,0,71.1,426.6,0.00%,Low,6,426.6,0,,0,Outdoor,SummerHeat,Wallet,N/A,Carryout,8,0,,0,0,1,CUST-02605,27,26-35,Male,SE Asian,6,Friday,2025-08,
LULU-000529,In-Store POS,Hypermarket,Dubai,Marina,Home & Living,Kitchenware,Scotch-Brite,SKU-673838,432.97,9.56,423.41,423.41,2.21%,Low,1,423.41,1,BOGO,1,Referral,FreshersUni,Card,N/A,Carryout,1,0,,0,0,0,CUST-08871,31,26-35,Female,African Expat,16,Wednesday,2025-05,
LULU-000530,Online App,Web DC,Dubai,Downtown,Fashion,Womenswear,BrandX,SKU-357578,103.5,8.65,94.85,474.25,8.36%,Low,5,474.25,1,Percent,1,Google Search,NationalDay,Wallet,Android,Next-Day,8,0,,0,0,1,CUST-10764,31,26-35,Female,SE Asian,9,Wednesday,2025-08,
LULU-000531,Online App,Hypermarket,Dubai,Mirdif,Fashion,Kidswear,Lulu Fashion,SKU-864007,182.5,42.13,140.37,140.37,23.08%,Medium,1,140.37,1,Percent,1,TikTok,BackToSchool2025,Apple Pay,iOS,Next-Day,3,0,,0,0,0,CUST-01743,32,26-35,Female,South Asian,5,Monday,2025-04,
LULU-000532,In-Store POS,Express,Sharjah,Suburb,Grocery,Meat & Poultry,Nestlé,SKU-499665,46.87,1.9,44.97,179.88,4.05%,Low,4,179.88,1,Flat,1,Referral,NationalDay,Card,N/A,Carryout,8,0,,0,0,1,CUST-01872,27,26-35,Male,South Asian,9,Thursday,2025-07,
LULU-000533,Web,Web DC,Sharjah,University Area,Fashion,Kidswear,Mango,SKU-149971,385.65,54.5,331.15,662.3,14.13%,Medium,2,662.3,1,Percent,1,Instagram,LunchRush,Wallet,Desktop,Next-Day,8,1,Damaged/Defective,478.5,0,1,CUST-11587,31,26-35,Female,GCC Expat,14,Wednesday,2025-09,
LULU-000534,Online App,Web DC,Dubai,Business Bay,Home & Living,Bedding,Black+Decker,SKU-643784,1193.85,101.53,1092.32,1092.32,8.50%,Low,1,1092.32,1,Flat,1,Google Search,FreshersUni,Card,Android,Next-Day,3,0,,0,0,1,CUST-06255,33,26-35,Male,Western Expat,6,Wednesday,2025-07,
LULU-000535,In-Store POS,Hypermarket,Dubai,Silicon Oasis,Pharmacy,OTC,GSK,SKU-168001,261.64,35.22,226.42,1358.52,13.46%,Medium,6,1358.52,1,Percent,1,SMS,WeekendSaver,Card,N/A,Carryout,5,0,,0,0,0,CUST-04112,52,46-60,Female,Arab Expat (non-GCC),5,Friday,2025-07,
LULU-000536,Online App,Web DC,Dubai,Marina,Fashion,Accessories,Lulu Fashion,SKU-677797,294.02,60.35,233.67,233.67,20.53%,Medium,1,233.67,1,Percent,1,Email,Ramadan2025,Card,Android,Next-Day,7,0,,0,0,0,CUST-01578,32,26-35,Female,Western Expat,23,Wednesday,2025-08,
LULU-000537,Online App,Hypermarket,Dubai,Bur Dubai,Grocery,Personal Care,Almarai,SKU-261819,10.46,2.2,8.26,8.26,21.03%,Medium,1,8.26,1,Percent,1,Google Search,MidnightMadness,Wallet,Android,Same-Day,9,0,,0,0,1,CUST-03103,45,36-45,Male,South Asian,0,Sunday,2025-09,
LULU-000538,Online App,Web DC,Dubai,JBR,Pharmacy,Baby Care,Himalaya,SKU-576238,52.31,6.25,46.06,230.3,11.95%,Medium,5,230.3,1,Percent,1,Outdoor,SummerHeat,Apple Pay,Android,Same-Day,2,1,Wrong item,124.73,0,1,CUST-06225,22,18-25,Male,SE Asian,20,Thursday,2025-08,
LULU-000539,Web,Hypermarket,Dubai,Business Bay,Fashion,Menswear,Lulu Fashion,SKU-168654,116.75,15.67,101.08,101.08,13.42%,Medium,1,101.08,1,FreeDelivery,1,Referral,MidnightMadness,Card,Android,Next-Day,3,0,,0,0,1,CUST-10857,30,26-35,Male,Western Expat,9,Sunday,2025-06,
LULU-000540,Web,Web DC,Dubai,Marina,Grocery,Baby,Nadec,SKU-508222,24.32,2.78,21.54,129.24,11.43%,Medium,6,129.24,1,BOGO,1,Facebook,WeekendSaver,Wallet,iOS,Same-Day,11,0,,0,0,1,CUST-04983,26,26-35,Male,African Expat,23,Saturday,2025-05,
LULU-000541,In-Store POS,Hypermarket,Abu Dhabi,Khalifa City,Grocery,Meat & Poultry,Lacnor,SKU-894984,67.04,8.13,58.91,117.82,12.13%,Medium,2,117.82,1,Flat,1,Email,FreshersUni,Wallet,N/A,Carryout,10,0,,0,0,0,CUST-02110,19,18-25,Male,South Asian,2,Wednesday,2025-04,
LULU-000542,In-Store POS,Hypermarket,Abu Dhabi,Khalifa City,Fashion,Menswear,Levi's,SKU-157211,189.57,16.39,173.18,173.18,8.65%,Low,1,173.18,1,Percent,1,Outdoor,NationalDay,Card,N/A,Carryout,7,0,,0,0,0,CUST-10018,28,26-35,Female,South Asian,12,Saturday,2025-04,
LULU-000543,In-Store POS,Express,Dubai,Mirdif,Home & Living,Décor,Black+Decker,SKU-581765,344.32,44.53,299.79,1798.74,12.93%,Medium,6,1798.74,1,BOGO,1,SMS,Ramadan2025,Card,N/A,Carryout,4,0,,0,0,0,CUST-01162,40,36-45,Male,African Expat,4,Sunday,2025-04,
LULU-000544,Online App,Web DC,Dubai,Downtown,Home & Living,Décor,Tefal,SKU-239117,689.44,108.64,580.8,580.8,15.76%,Medium,1,580.8,1,Flat,1,YouTube,MidnightMadness,Card,iOS,Next-Day,3,0,,0,0,0,CUST-00965,25,18-25,Male,UAE National,22,Saturday,2025-06,
LULU-000545,In-Store POS,Hypermarket,Abu Dhabi,Mussafah,Grocery,Snacks,Nestlé,SKU-345891,32.6,1.63,30.97,309.7,5.00%,Low,10,309.7,1,Percent,1,Outdoor,NationalDay,Cash,N/A,Carryout,14,0,,0,0,0,CUST-06869,28,26-35,Male,South Asian,18,Thursday,2025-05,
LULU-000546,Online App,Web DC,Dubai,JBR,Fashion,Menswear,Nike,SKU-467704,319.28,63.62,255.66,511.32,19.93%,Medium,2,511.32,1,Percent,1,Google Search,FreshersUni,Card,Android,Next-Day,11,0,,0,0,1,CUST-00295,23,18-25,Male,South Asian,21,Tuesday,2025-05,
LULU-000547,In-Store POS,Hypermarket,Ras Al Khaimah,Old Town,Grocery,Household,Lacnor,SKU-442671,52.94,0.32,52.62,368.34,0.60%,Low,7,368.34,1,Flat,1,Referral,FreshersUni,Cash,N/A,Carryout,6,0,,0,0,1,CUST-03660,20,18-25,Male,SE Asian,8,Thursday,2025-06,
LULU-000548,Online App,Web DC,Dubai,Bur Dubai,Grocery,Beverages,Nadec,SKU-207429,9.43,0.72,8.71,8.71,7.64%,Low,1,8.71,1,Flat,1,YouTube,LunchRush,Card,Android,Same-Day,4,1,Changed mind,8.32,0,1,CUST-08980,23,18-25,Male,SE Asian,19,Sunday,2025-06,
LULU-000549,In-Store POS,Hypermarket,Ajman,Suburb,Grocery,Baby,Lulu,SKU-910999,44,5.25,38.75,193.75,11.93%,Medium,5,193.75,1,Flat,1,In-App,WeekendSaver,Cash,N/A,Carryout,4,0,,0,0,1,CUST-03061,40,36-45,Male,Arab Expat (non-GCC),9,Friday,2025-08,
LULU-000550,In-Store POS,Hypermarket,Abu Dhabi,Corniche,Home & Living,Décor,Scotch-Brite,SKU-589084,831.01,46.59,784.42,1568.84,5.61%,Low,2,1568.84,1,BOGO,1,Referral,FreshersUni,Card,N/A,Carryout,9,0,,0,0,1,CUST-07484,26,26-35,Male,South Asian,22,Saturday,2025-10,
LULU-000551,In-Store POS,Hypermarket,Abu Dhabi,Khalifa City,Grocery,Household,Pepsi,SKU-490300,8.68,0.49,8.19,8.19,5.65%,Low,1,8.19,1,FreeDelivery,1,Referral,SummerHeat,Card,N/A,Carryout,11,0,,0,0,0,CUST-05592,37,36-45,Female,South Asian,10,Friday,2025-09,
LULU-000552,In-Store POS,Express,Al Ain,Suburb,Grocery,Beverages,Nestlé,SKU-693065,39.54,3.01,36.53,511.42,7.61%,Low,14,511.42,1,Percent,1,Outdoor,LunchRush,Card,N/A,Carryout,5,0,,0,0,1,CUST-05108,29,26-35,Female,Western Expat,11,Wednesday,2025-05,
LULU-000553,Online App,Web DC,Abu Dhabi,Yas Island,Grocery,Dairy & Eggs,Al Ain,SKU-132042,54.48,3.34,51.14,306.84,6.13%,Low,6,306.84,1,Percent,1,TikTok,NationalDay,Wallet,Android,Same-Day,6,0,,0,0,0,CUST-08192,22,18-25,Female,GCC Expat,3,Monday,2025-07,
LULU-000554,Web,Web DC,Abu Dhabi,Saadiyat,Bakery Counter,Pastry,Lulu Bakery,SKU-874337,57.98,8.22,49.76,99.52,14.18%,Medium,2,99.52,1,BOGO,1,Instagram,Ramadan2025,Google Pay,Android,Same-Day,7,1,Changed mind,67.85,0,1,CUST-01273,32,26-35,Female,African Expat,13,Tuesday,2025-04,
LULU-000555,Online App,Hypermarket,Dubai,Al Barsha,Electronics,Gaming,LG,SKU-648570,789.83,99.46,690.37,1380.74,12.59%,Medium,2,1380.74,1,Flat,1,Google Search,FreshersUni,Card,Android,Next-Day,7,0,,0,0,1,CUST-04574,36,36-45,Male,SE Asian,7,Sunday,2025-08,
LULU-000556,Online App,Web DC,Dubai,Bur Dubai,Grocery,Seafood,Pepsi,SKU-955984,32.98,3.24,29.74,446.1,9.82%,Low,15,446.1,1,Percent,1,Outdoor,WeekendSaver,Apple Pay,Desktop,Same-Day,5,0,,0,0,0,CUST-07632,39,36-45,Male,South Asian,21,Tuesday,2025-07,
LULU-000557,Online App,Web DC,Dubai,Business Bay,Electronics,Home Appliances,Panasonic,SKU-706192,277.06,27.68,249.38,249.38,9.99%,Low,1,249.38,1,Percent,1,Google Search,NationalDay,Card,Desktop,Next-Day,4,0,,0,0,1,CUST-03149,33,26-35,Male,South Asian,1,Wednesday,2025-07,
LULU-000558,In-Store POS,Hypermarket,Dubai,Al Quoz,Grocery,Frozen,Coca-Cola,SKU-495538,46.17,4.93,41.24,82.48,10.68%,Medium,2,82.48,1,BOGO,1,Email,BackToSchool2025,Wallet,N/A,Carryout,7,0,,0,0,1,CUST-06754,36,36-45,Female,African Expat,0,Thursday,2025-06,
LULU-000559,In-Store POS,Hypermarket,Sharjah,University Area,Grocery,Dairy & Eggs,Pepsi,SKU-349231,61.74,5.62,56.12,56.12,9.10%,Low,1,56.12,1,Percent,1,Outdoor,WeekendSaver,Cash,N/A,Carryout,5,0,,0,0,0,CUST-06773,18,18-25,Female,South Asian,9,Tuesday,2025-06,
LULU-000560,In-Store POS,Hypermarket,Fujairah,Industrial Area,Grocery,Meat & Poultry,Almarai,SKU-841869,34.75,3.81,30.94,30.94,10.96%,Medium,1,30.94,1,Percent,1,SMS,BackToSchool2025,Card,N/A,Carryout,4,0,,0,0,0,CUST-06870,43,36-45,Male,Western Expat,4,Saturday,2025-06,
LULU-000561,In-Store POS,Hypermarket,Dubai,Silicon Oasis,Grocery,Household,Coca-Cola,SKU-835806,7.27,0.9,6.37,6.37,12.38%,Medium,1,6.37,1,Percent,1,Email,BackToSchool2025,Cash,N/A,Carryout,4,0,,0,0,0,CUST-10599,27,26-35,Female,SE Asian,12,Sunday,2025-06,
LULU-000562,In-Store POS,Express,Ajman,Old Town,Grocery,Snacks,Lulu,SKU-893711,16.33,1.51,14.82,222.3,9.25%,Low,15,222.3,1,FreeDelivery,1,SMS,BackToSchool2025,Card,N/A,Carryout,7,0,,0,0,1,CUST-09861,23,18-25,Male,SE Asian,17,Saturday,2025-08,
LULU-000563,Online App,Web DC,Dubai,Bur Dubai,Home & Living,Bedding,Black+Decker,SKU-165023,586.6,114.41,472.19,1888.76,19.50%,Medium,4,1888.76,1,Flat,1,SMS,MidnightMadness,Wallet,Android,Next-Day,14,0,,0,0,1,CUST-04875,18,18-25,Male,GCC Expat,20,Wednesday,2025-07,
LULU-000564,Web,Web DC,Dubai,Marina,Grocery,Fresh Produce,Nestlé,SKU-422688,32.24,2.28,29.96,119.84,7.07%,Low,4,119.84,1,Percent,1,Instagram,SummerHeat,Card,iOS,Same-Day,12,0,,0,0,1,CUST-03728,40,36-45,Male,SE Asian,9,Thursday,2025-04,
LULU-000565,In-Store POS,Hypermarket,Abu Dhabi,Khalifa City,Grocery,Dairy & Eggs,Kellogg's,SKU-242641,21.03,1,20.03,20.03,4.76%,Low,1,20.03,1,Percent,1,Referral,SummerHeat,Card,N/A,Carryout,6,0,,0,0,0,CUST-10659,30,26-35,Male,South Asian,1,Monday,2025-06,
LULU-000566,Online App,Web DC,Dubai,Deira,Grocery,Beverages,Nadec,SKU-765894,78.66,7.19,71.47,357.35,9.14%,Low,5,357.35,1,Flat,1,Facebook,FreshersUni,Apple Pay,iOS,Same-Day,4,0,,0,0,0,CUST-01521,40,36-45,Female,Arab Expat (non-GCC),16,Sunday,2025-08,
